PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2002_OKLAHOMA,OKLAHOMA,2002,28120.0,45050.0,45662.0,46805.0,38443.0,373025.0,174356.0,624548.0
2003_OKLAHOMA,OKLAHOMA,2003,30203.0,46542.0,44829.0,47258.0,38601.0,370640.0,174652.0,626160.0
2004_OKLAHOMA,OKLAHOMA,2004,31803.0,47152.0,44372.0,47270.0,37938.0,370720.0,175199.0,629476.0
2005_OKLAHOMA,OKLAHOMA,2005,33418.0,48667.0,44194.0,47812.0,38013.0,372169.0,176683.0,634739.0
2006_OKLAHOMA,OKLAHOMA,2006,34378.0,49362.0,45369.0,46050.0,38453.0,373381.0,178292.0,639391.0
2007_OKLAHOMA,OKLAHOMA,2007,35270.0,49306.0,46787.0,45831.0,39321.0,375505.0,178400.0,642065.0
2008_OKLAHOMA,OKLAHOMA,2008,37726.0,50497.0,47245.0,45149.0,38798.0,378557.0,176679.0,645108.0
2009_OKLAHOMA,OKLAHOMA,2009,39784.0,51037.0,48457.0,45268.0,40046.0,384931.0,177366.0,654802.0
2010_OKLAHOMA,OKLAHOMA,2010,40688.0,52114.0,48519.0,45737.0,39634.0,389362.0,175949.0,659911.0
2011_OKLAHOMA,OKLAHOMA,2011,42145.0,53053.0,48690.0,47321.0,39447.0,393563.0,175383.0,666120.0
2012_OKLAHOMA,OKLAHOMA,2012,42154.0,55115.0,49274.0,47856.0,39407.0,397470.0,176812.0,673483.0
2013_OKLAHOMA,OKLAHOMA,2013,42770.0,54923.0,49603.0,48583.0,39498.0,402398.0,179811.0,681848.0
2014_OKLAHOMA,OKLAHOMA,2014,42218.0,55134.0,47577.0,48487.0,40729.0,405206.0,184170.0,688511.0
2015_OKLAHOMA,OKLAHOMA,2015,41660.0,53462.0,50354.0,48858.0,42088.0,409036.0,187118.0,692878.0
2016_OKLAHOMA,OKLAHOMA,2016,41249.0,52194.0,52289.0,49235.0,42672.0,409754.0,189045.0,693903.0
2017_OKLAHOMA,OKLAHOMA,2017,41727.0,51920.0,52385.0,49462.0,43534.0,,191296.0,695092.0
1986_OREGON,OREGON,1986,1617.0,26878.0,34941.0,33088.0,32009.0,,,449307.0
1987_OREGON,OREGON,1987,1514.0,30699.0,35330.0,33160.0,33495.0,,,455895.0
1988_OREGON,OREGON,1988,1285.0,32246.0,36978.0,34398.0,32320.0,,,461752.0
1989_OREGON,OREGON,1989,1254.0,35715.0,37106.0,35253.0,30018.0,,,472394.0
1990_OREGON,OREGON,1990,1254.0,35715.0,37106.0,35253.0,30018.0,,,472394.0
1991_OREGON,OREGON,1991,1034.0,37547.0,40717.0,37872.0,30226.0,,,498614.0
1992_OREGON,OREGON,1992,771.0,37519.0,41443.0,39610.0,31920.0,,,510122.0
1993_OREGON,OREGON,1993,837.0,37859.0,41290.0,39500.0,32828.0,,,516611.0
1994_OREGON,OREGON,1994,1069.0,38930.0,41739.0,40473.0,33356.0,,,521945.0
1995_OREGON,OREGON,1995,855.0,39875.0,41721.0,42141.0,33202.0,,,527914.0
1996_OREGON,OREGON,1996,878.0,39829.0,41373.0,42862.0,34794.0,,,537854.0
1997_OREGON,OREGON,1997,781.0,38976.0,41710.0,42466.0,34419.0,339531.0,159559.0,541346.0
1998_OREGON,OREGON,1998,547.0,37530.0,42784.0,42825.0,35079.0,339682.0,162272.0,542809.0
1999_OREGON,OREGON,1999,611.0,37232.0,43348.0,42721.0,36827.0,338512.0,165730.0,545033.0
2000_OREGON,OREGON,2000,686.0,37739.0,43436.0,42364.0,37055.0,338900.0,166182.0,546231.0
2001_OREGON,OREGON,2001,462.0,38085.0,42726.0,42988.0,38379.0,341457.0,169117.0,551480.0
2002_OREGON,OREGON,2002,429.0,38204.0,41704.0,44156.0,39799.0,341611.0,171361.0,554071.0
2003_OREGON,OREGON,2003,399.0,38785.0,40903.0,44711.0,40702.0,336860.0,172375.0,551273.0
2004_OREGON,OREGON,2004,988.0,38997.0,41298.0,44802.0,41125.0,336226.0,175263.0,552505.0
2005_OREGON,OREGON,2005,1049.0,39759.0,42071.0,44046.0,39414.0,338084.0,172185.0,552194.0
2006_OREGON,OREGON,2006,1147.0,39572.0,41754.0,43312.0,43833.0,339141.0,181683.0,562574.0
2007_OREGON,OREGON,2007,1310.0,39820.0,42750.0,43018.0,45559.0,341853.0,181719.0,565586.0
2008_OREGON,OREGON,2008,11855.0,40556.0,43272.0,43339.0,46120.0,343010.0,179972.0,575393.0
2009_OREGON,OREGON,2009,21143.0,40563.0,43059.0,43261.0,46088.0,342745.0,178388.0,582839.0
2010_OREGON,OREGON,2010,9392.0,40656.0,42924.0,42834.0,46212.0,342553.0,178119.0,570720.0
2011_OREGON,OREGON,2011,7262.0,41478.0,42072.0,43653.0,45898.0,342570.0,176898.0,568208.0
2012_OREGON,OREGON,2012,23850.0,42642.0,42401.0,43578.0,46723.0,342833.0,178239.0,587564.0
2013_OREGON,OREGON,2013,25902.0,42728.0,42858.0,43522.0,47075.0,345775.0,178595.0,593000.0
2014_OREGON,OREGON,2014,30461.0,41645.0,42942.0,43521.0,47566.0,349455.0,179757.0,601318.0
2015_OREGON,OREGON,2015,,41625.0,44558.0,43067.0,48735.0,353184.0,181598.0,576407.0
2016_OREGON,OREGON,2016,,41796.0,46094.0,43950.0,47459.0,356642.0,180509.0,578947.0
2017_OREGON,OREGON,2017,27330.0,41884.0,46543.0,44375.0,47245.0,,180324.0,608014.0
1986_PENNSYLVANIA,PENNSYLVANIA,1986,,124171.0,112088.0,121509.0,126701.0,,,1674161.0
1987_PENNSYLVANIA,PENNSYLVANIA,1987,,124471.0,114588.0,118544.0,130812.0,,,1668542.0
1988_PENNSYLVANIA,PENNSYLVANIA,1988,,124878.0,119150.0,117664.0,124572.0,,,1659714.0
1989_PENNSYLVANIA,PENNSYLVANIA,1989,2445.0,122594.0,122701.0,115963.0,115400.0,,,1655279.0
1990_PENNSYLVANIA,PENNSYLVANIA,1990,2846.0,127628.0,125666.0,119563.0,108592.0,,,1667834.0
1991_PENNSYLVANIA,PENNSYLVANIA,1991,3108.0,130364.0,128877.0,121836.0,107758.0,,,1692797.0
1992_PENNSYLVANIA,PENNSYLVANIA,1992,4416.0,129233.0,131248.0,126293.0,108244.0,,,1717613.0
1993_PENNSYLVANIA,PENNSYLVANIA,1993,4181.0,131842.0,131575.0,130209.0,107244.0,,,1744082.0
1994_PENNSYLVANIA,PENNSYLVANIA,1994,3583.0,132132.0,135061.0,132994.0,109673.0,,,1764946.0
1995_PENNSYLVANIA,PENNSYLVANIA,1995,3502.0,134584.0,137850.0,136069.0,111050.0,,,1787533.0
1996_PENNSYLVANIA,PENNSYLVANIA,1996,3005.0,133608.0,136710.0,136746.0,114183.0,,,1804256.0
1997_PENNSYLVANIA,PENNSYLVANIA,1997,2979.0,129198.0,138585.0,135882.0,117432.0,1118311.0,535069.0,1815151.0
1998_PENNSYLVANIA,PENNSYLVANIA,1998,2712.0,126155.0,139387.0,138766.0,118850.0,1122283.0,535400.0,1816414.0
1999_PENNSYLVANIA,PENNSYLVANIA,1999,2620.0,122320.0,141459.0,141714.0,121152.0,1121880.0,541172.0,1816716.0
2000_PENNSYLVANIA,PENNSYLVANIA,2000,2479.0,119318.0,142366.0,143638.0,122048.0,1129411.0,550652.0,1814311.0
2001_PENNSYLVANIA,PENNSYLVANIA,2001,2537.0,118183.0,140722.0,146138.0,122942.0,1130386.0,563698.0,1821627.0
2002_PENNSYLVANIA,PENNSYLVANIA,2002,2684.0,116332.0,138365.0,147829.0,126894.0,1119161.0,571910.0,1816747.0
2003_PENNSYLVANIA,PENNSYLVANIA,2003,2588.0,118647.0,135765.0,150652.0,131199.0,1111329.0,582624.0,1821146.0
2004_PENNSYLVANIA,PENNSYLVANIA,2004,7154.0,124435.0,133418.0,151250.0,132551.0,1100188.0,590332.0,1828089.0
2005_PENNSYLVANIA,PENNSYLVANIA,2005,8790.0,127065.0,131236.0,148957.0,135778.0,1089528.0,600857.0,1830684.0
2006_PENNSYLVANIA,PENNSYLVANIA,2006,10953.0,126821.0,129546.0,146393.0,153112.0,1080146.0,648688.0,1871060.0
2007_PENNSYLVANIA,PENNSYLVANIA,2007,12490.0,122769.0,129837.0,143406.0,139930.0,1069191.0,595727.0,1801971.0
2008_PENNSYLVANIA,PENNSYLVANIA,2008,13686.0,126197.0,130592.0,139173.0,136937.0,1053231.0,579521.0,1775029.0
2009_PENNSYLVANIA,PENNSYLVANIA,2009,15239.0,128947.0,132213.0,137072.0,140845.0,1055000.0,584316.0,1785993.0
2010_PENNSYLVANIA,PENNSYLVANIA,2010,16294.0,128120.0,132497.0,135876.0,141710.0,1064238.0,582442.0,1793284.0
2011_PENNSYLVANIA,PENNSYLVANIA,2011,12887.0,128804.0,129845.0,135598.0,138265.0,1061733.0,565203.0,1771395.0
2012_PENNSYLVANIA,PENNSYLVANIA,2012,10109.0,129624.0,131315.0,136775.0,136357.0,1063403.0,557464.0,1763677.0
2013_PENNSYLVANIA,PENNSYLVANIA,2013,8499.0,129360.0,132216.0,137287.0,135583.0,1063310.0,554067.0,1755236.0
2014_PENNSYLVANIA,PENNSYLVANIA,2014,8106.0,127398.0,129927.0,135683.0,131694.0,1058258.0,549398.0,1743160.0
2015_PENNSYLVANIA,PENNSYLVANIA,2015,8201.0,120874.0,130671.0,131505.0,129921.0,1047793.0,540546.0,1717414.0
2016_PENNSYLVANIA,PENNSYLVANIA,2016,7859.0,122763.0,133723.0,133577.0,132246.0,1053049.0,543826.0,1727497.0
2017_PENNSYLVANIA,PENNSYLVANIA,2017,8498.0,121043.0,134060.0,134845.0,133091.0,,543865.0,1726809.0
1986_RHODE_ISLAND,RHODE_ISLAND,1986,372.0,9834.0,9318.0,9865.0,9396.0,,,134690.0
1987_RHODE_ISLAND,RHODE_ISLAND,1987,303.0,10103.0,9449.0,9543.0,9558.0,,,134800.0
1988_RHODE_ISLAND,RHODE_ISLAND,1988,358.0,9979.0,9813.0,9375.0,8954.0,,,133585.0
1989_RHODE_ISLAND,RHODE_ISLAND,1989,336.0,10449.0,10418.0,9388.0,8346.0,,,135729.0
1990_RHODE_ISLAND,RHODE_ISLAND,1990,364.0,10559.0,10812.0,9894.0,8167.0,,,138813.0
1991_RHODE_ISLAND,RHODE_ISLAND,1991,369.0,10680.0,11122.0,10053.0,8277.0,,,142144.0
1992_RHODE_ISLAND,RHODE_ISLAND,1992,498.0,10883.0,11129.0,10204.0,8244.0,,,143798.0
1993_RHODE_ISLAND,RHODE_ISLAND,1993,465.0,11348.0,11603.0,10650.0,8094.0,,,145676.0
1994_RHODE_ISLAND,RHODE_ISLAND,1994,469.0,10701.0,11549.0,10747.0,8440.0,,,147487.0
1995_RHODE_ISLAND,RHODE_ISLAND,1995,531.0,10947.0,11596.0,11032.0,8263.0,,,149799.0
1996_RHODE_ISLAND,RHODE_ISLAND,1996,666.0,11366.0,11829.0,11104.0,8428.0,,,151324.0
1997_RHODE_ISLAND,RHODE_ISLAND,1997,629.0,11397.0,12083.0,11272.0,8633.0,96551.0,41373.0,153321.0
1998_RHODE_ISLAND,RHODE_ISLAND,1998,811.0,10907.0,12323.0,11372.0,8727.0,97364.0,42113.0,154785.0
1999_RHODE_ISLAND,RHODE_ISLAND,1999,1047.0,11078.0,12578.0,11592.0,9138.0,98113.0,42751.0,156454.0
2000_RHODE_ISLAND,RHODE_ISLAND,2000,1055.0,10521.0,12490.0,11750.0,9184.0,98705.0,43616.0,157347.0
2001_RHODE_ISLAND,RHODE_ISLAND,2001,1229.0,10704.0,12717.0,12458.0,9507.0,100850.0,45263.0,158046.0
2002_RHODE_ISLAND,RHODE_ISLAND,2002,1209.0,10689.0,12407.0,12805.0,9856.0,100646.0,46661.0,159205.0
2003_RHODE_ISLAND,RHODE_ISLAND,2003,1473.0,10702.0,12429.0,13018.0,9957.0,99034.0,48166.0,159375.0
2004_RHODE_ISLAND,RHODE_ISLAND,2004,1633.0,8824.0,11731.0,12783.0,10533.0,96583.0,49458.0,156498.0
2005_RHODE_ISLAND,RHODE_ISLAND,2005,1688.0,9580.0,11484.0,12470.0,10587.0,92602.0,49552.0,153422.0
2006_RHODE_ISLAND,RHODE_ISLAND,2006,1764.0,10231.0,11135.0,12194.0,10832.0,90001.0,49616.0,151612.0
2007_RHODE_ISLAND,RHODE_ISLAND,2007,1770.0,9840.0,11028.0,12098.0,10848.0,87549.0,48470.0,147629.0
2008_RHODE_ISLAND,RHODE_ISLAND,2008,1985.0,9905.0,9752.0,11422.0,10709.0,86093.0,47359.0,145342.0
2009_RHODE_ISLAND,RHODE_ISLAND,2009,2109.0,10254.0,10188.0,11275.0,10697.0,85821.0,46934.0,145118.0
2010_RHODE_ISLAND,RHODE_ISLAND,2010,2054.0,10057.0,10865.0,10954.0,10466.0,85623.0,46059.0,143793.0
2011_RHODE_ISLAND,RHODE_ISLAND,2011,1979.0,10164.0,10827.0,11146.0,10558.0,85516.0,45195.0,142854.0
2012_RHODE_ISLAND,RHODE_ISLAND,2012,2068.0,10786.0,10831.0,9971.0,10509.0,84955.0,44672.0,142481.0
2013_RHODE_ISLAND,RHODE_ISLAND,2013,2242.0,10490.0,11037.0,10293.0,10403.0,86006.0,43270.0,142008.0
2014_RHODE_ISLAND,RHODE_ISLAND,2014,2369.0,9885.0,10720.0,10899.0,10578.0,86813.0,42892.0,141959.0
2015_RHODE_ISLAND,RHODE_ISLAND,2015,2450.0,9897.0,10900.0,10945.0,10752.0,86796.0,42871.0,142014.0
2016_RHODE_ISLAND,RHODE_ISLAND,2016,2498.0,10059.0,11055.0,10839.0,10044.0,86314.0,43279.0,142150.0
2017_RHODE_ISLAND,RHODE_ISLAND,2017,2477.0,10006.0,11003.0,11052.0,10295.0,,44212.0,142949.0
1986_SOUTH_CAROLINA,SOUTH_CAROLINA,1986,,41415.0,46874.0,48861.0,36064.0,,,611629.0
1987_SOUTH_CAROLINA,SOUTH_CAROLINA,1987,,41725.0,47256.0,47407.0,38596.0,,,614921.0
1988_SOUTH_CAROLINA,SOUTH_CAROLINA,1988,,41433.0,49024.0,46720.0,39348.0,,,615774.0
1989_SOUTH_CAROLINA,SOUTH_CAROLINA,1989,,41490.0,50891.0,45691.0,36621.0,,,616177.0
1990_SOUTH_CAROLINA,SOUTH_CAROLINA,1990,,43087.0,51339.0,47852.0,35393.0,,,622112.0
1991_SOUTH_CAROLINA,SOUTH_CAROLINA,1991,,43587.0,52206.0,47352.0,34638.0,,,627470.0
1992_SOUTH_CAROLINA,SOUTH_CAROLINA,1992,7045.0,44501.0,51081.0,49562.0,34615.0,,,640464.0
1993_SOUTH_CAROLINA,SOUTH_CAROLINA,1993,7244.0,45490.0,50357.0,50591.0,33949.0,,,643696.0
1994_SOUTH_CAROLINA,SOUTH_CAROLINA,1994,7972.0,46859.0,51268.0,50799.0,35376.0,,,648725.0
1995_SOUTH_CAROLINA,SOUTH_CAROLINA,1995,8067.0,39964.0,50860.0,51308.0,34800.0,,,645586.0
1996_SOUTH_CAROLINA,SOUTH_CAROLINA,1996,8408.0,47374.0,50598.0,50625.0,35546.0,,,652816.0
1997_SOUTH_CAROLINA,SOUTH_CAROLINA,1997,8699.0,46748.0,51992.0,50775.0,36576.0,417234.0,186592.0,659273.0
1998_SOUTH_CAROLINA,SOUTH_CAROLINA,1998,9188.0,47160.0,53929.0,51700.0,36637.0,421510.0,186742.0,664600.0
1999_SOUTH_CAROLINA,SOUTH_CAROLINA,1999,16330.0,46274.0,49323.0,51601.0,36471.0,421121.0,183055.0,666780.0
2000_SOUTH_CAROLINA,SOUTH_CAROLINA,2000,17340.0,47277.0,54468.0,53259.0,33911.0,428609.0,184185.0,677411.0
2001_SOUTH_CAROLINA,SOUTH_CAROLINA,2001,18510.0,46055.0,53831.0,53043.0,35835.0,422158.0,189475.0,676198.0
2002_SOUTH_CAROLINA,SOUTH_CAROLINA,2002,20064.0,49318.0,54242.0,56201.0,37515.0,431045.0,193962.0,694389.0
2003_SOUTH_CAROLINA,SOUTH_CAROLINA,2003,20107.0,50985.0,52715.0,53384.0,38273.0,429651.0,198455.0,699198.0
2004_SOUTH_CAROLINA,SOUTH_CAROLINA,2004,20961.0,52327.0,51999.0,56641.0,38736.0,430976.0,199472.0,703736.0
2005_SOUTH_CAROLINA,SOUTH_CAROLINA,2005,21604.0,52805.0,50408.0,55701.0,40327.0,423621.0,203514.0,701544.0
2006_SOUTH_CAROLINA,SOUTH_CAROLINA,2006,22217.0,53154.0,51217.0,55222.0,41588.0,425902.0,206748.0,708021.0
2007_SOUTH_CAROLINA,SOUTH_CAROLINA,2007,22812.0,52314.0,52715.0,54067.0,39459.0,429440.0,207751.0,712317.0
2008_SOUTH_CAROLINA,SOUTH_CAROLINA,2008,23376.0,52468.0,53996.0,53446.0,43189.0,431758.0,210511.0,718113.0
2009_SOUTH_CAROLINA,SOUTH_CAROLINA,2009,24425.0,53615.0,55671.0,52711.0,44364.0,434084.0,211019.0,723143.0
2010_SOUTH_CAROLINA,SOUTH_CAROLINA,2010,24188.0,54624.0,55636.0,52904.0,44703.0,436769.0,210257.0,725838.0
2011_SOUTH_CAROLINA,SOUTH_CAROLINA,2011,23551.0,56065.0,54157.0,54243.0,44684.0,439773.0,207797.0,727186.0
2012_SOUTH_CAROLINA,SOUTH_CAROLINA,2012,23786.0,58641.0,54058.0,55365.0,44755.0,444923.0,208648.0,735998.0
2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013,24295.0,58226.0,54672.0,56762.0,44624.0,451301.0,211835.0,745657.0
2014_SOUTH_CAROLINA,SOUTH_CAROLINA,2014,24274.0,58282.0,55741.0,57025.0,45619.0,457244.0,216723.0,756523.0
2015_SOUTH_CAROLINA,SOUTH_CAROLINA,2015,24654.0,55389.0,57740.0,56150.0,46909.0,462710.0,220780.0,763533.0
2016_SOUTH_CAROLINA,SOUTH_CAROLINA,2016,25613.0,55424.0,60797.0,56176.0,48257.0,466891.0,223322.0,771250.0
2017_SOUTH_CAROLINA,SOUTH_CAROLINA,2017,27006.0,55598.0,60890.0,57033.0,50100.0,,224093.0,777507.0
1986_SOUTH_DAKOTA,SOUTH_DAKOTA,1986,925.0,11124.0,9565.0,8518.0,8346.0,,,125458.0
1987_SOUTH_DAKOTA,SOUTH_DAKOTA,1987,367.0,11165.0,9702.0,8573.0,8829.0,,,126817.0
1988_SOUTH_DAKOTA,SOUTH_DAKOTA,1988,376.0,10655.0,10137.0,9000.0,8685.0,,,126910.0
1989_SOUTH_DAKOTA,SOUTH_DAKOTA,1989,214.0,10667.0,10527.0,9275.0,8248.0,,,127329.0
1990_SOUTH_DAKOTA,SOUTH_DAKOTA,1990,547.0,10681.0,10707.0,9530.0,7758.0,,,129164.0
1991_SOUTH_DAKOTA,SOUTH_DAKOTA,1991,531.0,10451.0,10793.0,9762.0,7692.0,,,131576.0
1992_SOUTH_DAKOTA,SOUTH_DAKOTA,1992,705.0,10266.0,10645.0,10498.0,8259.0,,,134573.0
1993_SOUTH_DAKOTA,SOUTH_DAKOTA,1993,612.0,10574.0,11086.0,11427.0,8936.0,,,142825.0
1994_SOUTH_DAKOTA,SOUTH_DAKOTA,1994,1244.0,10618.0,11116.0,11604.0,8925.0,,,143482.0
1995_SOUTH_DAKOTA,SOUTH_DAKOTA,1995,1475.0,10609.0,10937.0,11654.0,9116.0,,,144685.0
1996_SOUTH_DAKOTA,SOUTH_DAKOTA,1996,1192.0,10284.0,10668.0,11377.0,9552.0,,,143331.0
1997_SOUTH_DAKOTA,SOUTH_DAKOTA,1997,924.0,10465.0,10375.0,11370.0,9939.0,86013.0,44300.0,142443.0
1998_SOUTH_DAKOTA,SOUTH_DAKOTA,1998,654.0,9495.0,9931.0,10841.0,9521.0,80586.0,41546.0,132495.0
1999_SOUTH_DAKOTA,SOUTH_DAKOTA,1999,1139.0,9171.0,9854.0,10618.0,9693.0,79167.0,41400.0,131037.0
2000_SOUTH_DAKOTA,SOUTH_DAKOTA,2000,967.0,8989.0,9583.0,10303.0,9354.0,77771.0,40718.0,128603.0
2001_SOUTH_DAKOTA,SOUTH_DAKOTA,2001,1176.0,9075.0,9641.0,9997.0,9454.0,76539.0,40479.0,127542.0
2002_SOUTH_DAKOTA,SOUTH_DAKOTA,2002,2255.0,11121.0,9519.0,10051.0,9768.0,76074.0,40598.0,130048.0
2003_SOUTH_DAKOTA,SOUTH_DAKOTA,2003,2132.0,9201.0,9140.0,10082.0,9566.0,74682.0,39522.0,125537.0
2004_SOUTH_DAKOTA,SOUTH_DAKOTA,2004,1173.0,9257.0,8862.0,9715.0,9389.0,73461.0,38907.0,122798.0
2005_SOUTH_DAKOTA,SOUTH_DAKOTA,2005,1217.0,9470.0,8883.0,9576.0,8956.0,72843.0,38482.0,122012.0
2006_SOUTH_DAKOTA,SOUTH_DAKOTA,2006,1248.0,9614.0,8866.0,9510.0,8795.0,72275.0,38021.0,121158.0
2007_SOUTH_DAKOTA,SOUTH_DAKOTA,2007,1335.0,9688.0,8935.0,9248.0,8901.0,72401.0,38182.0,121606.0
2008_SOUTH_DAKOTA,SOUTH_DAKOTA,2008,2626.0,10315.0,9234.0,9446.0,8831.0,74536.0,38952.0,126429.0
2009_SOUTH_DAKOTA,SOUTH_DAKOTA,2009,1367.0,10560.0,9245.0,9251.0,8741.0,73818.0,37968.0,123713.0
2010_SOUTH_DAKOTA,SOUTH_DAKOTA,2010,1974.0,11049.0,9140.0,9275.0,9063.0,74913.0,38192.0,126128.0
2011_SOUTH_DAKOTA,SOUTH_DAKOTA,2011,2996.0,11375.0,9364.0,9139.0,8662.0,76158.0,37487.0,128016.0
2012_SOUTH_DAKOTA,SOUTH_DAKOTA,2012,3117.0,11901.0,9657.0,9408.0,8816.0,78186.0,37267.0,130471.0
2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013,2865.0,11898.0,9842.0,9531.0,8485.0,79488.0,36639.0,130890.0
2014_SOUTH_DAKOTA,SOUTH_DAKOTA,2014,2787.0,11768.0,10366.0,9441.0,8674.0,81184.0,37301.0,133040.0
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,2015,3112.0,11552.0,10460.0,9549.0,8616.0,82347.0,37242.0,134253.0
2016_SOUTH_DAKOTA,SOUTH_DAKOTA,2016,3290.0,11643.0,10866.0,9728.0,8708.0,83779.0,37590.0,136302.0
2017_SOUTH_DAKOTA,SOUTH_DAKOTA,2017,3393.0,11720.0,10966.0,10104.0,8783.0,,37945.0,137823.0
1986_TENNESSEE,TENNESSEE,1986,992.0,61359.0,61142.0,62213.0,49945.0,,,818073.0
1987_TENNESSEE,TENNESSEE,1987,,62046.0,61272.0,61192.0,53219.0,,,823783.0
1988_TENNESSEE,TENNESSEE,1988,,62118.0,63206.0,60330.0,53700.0,,,821580.0
1989_TENNESSEE,TENNESSEE,1989,,61767.0,63539.0,58576.0,50851.0,,,819660.0
1990_TENNESSEE,TENNESSEE,1990,,63739.0,64676.0,61382.0,49050.0,,,824595.0
1991_TENNESSEE,TENNESSEE,1991,,64183.0,65776.0,61623.0,49011.0,,,833651.0
1992_TENNESSEE,TENNESSEE,1992,9613.0,64463.0,65195.0,63358.0,49639.0,,,855231.0
1993_TENNESSEE,TENNESSEE,1993,9542.0,68462.0,65646.0,64124.0,47668.0,,,866557.0
1994_TENNESSEE,TENNESSEE,1994,10831.0,71413.0,67339.0,65598.0,49401.0,,,881425.0
1995_TENNESSEE,TENNESSEE,1995,11168.0,73962.0,67705.0,66513.0,49319.0,,,893770.0
1996_TENNESSEE,TENNESSEE,1996,11653.0,74529.0,67330.0,66465.0,50332.0,,,904818.0
1997_TENNESSEE,TENNESSEE,1997,11784.0,74912.0,67196.0,64518.0,48881.0,551780.0,239659.0,893044.0
1998_TENNESSEE,TENNESSEE,1998,12518.0,71870.0,71249.0,66468.0,49440.0,565251.0,240872.0,905454.0
1999_TENNESSEE,TENNESSEE,1999,13047.0,70814.0,71433.0,66243.0,53160.0,566148.0,251809.0,916202.0
2000_TENNESSEE,TENNESSEE,2000,13312.0,70351.0,73373.0,66429.0,48802.0,570014.0,241038.0,909161.0
2001_TENNESSEE,TENNESSEE,2001,14856.0,69429.0,72714.0,68184.0,51278.0,574689.0,250392.0,924899.0
2002_TENNESSEE,TENNESSEE,2002,15952.0,70151.0,71300.0,70650.0,53273.0,571785.0,254271.0,927608.0
2003_TENNESSEE,TENNESSEE,2003,16786.0,73202.0,70446.0,72505.0,54115.0,573095.0,261405.0,936682.0
2004_TENNESSEE,TENNESSEE,2004,8132.0,74740.0,70555.0,73233.0,55490.0,573505.0,270211.0,941091.0
2005_TENNESSEE,TENNESSEE,2005,10190.0,76449.0,69773.0,72949.0,56949.0,575580.0,277352.0,953928.0
2006_TENNESSEE,TENNESSEE,2006,12323.0,77494.0,71857.0,72892.0,59904.0,587494.0,286397.0,978368.0
2007_TENNESSEE,TENNESSEE,2007,14937.0,75289.0,72454.0,70745.0,62040.0,579042.0,282508.0,964259.0
2008_TENNESSEE,TENNESSEE,2008,16864.0,76156.0,75091.0,72255.0,65306.0,591529.0,287401.0,971950.0
2009_TENNESSEE,TENNESSEE,2009,16506.0,76745.0,75052.0,71050.0,66366.0,593417.0,285881.0,972549.0
2010_TENNESSEE,TENNESSEE,2010,28787.0,76642.0,75481.0,71475.0,67441.0,596278.0,285715.0,987422.0
2011_TENNESSEE,TENNESSEE,2011,27982.0,79803.0,75146.0,73725.0,67637.0,604964.0,286944.0,999693.0
2012_TENNESSEE,TENNESSEE,2012,27096.0,81186.0,74425.0,74459.0,66299.0,603243.0,281971.0,993496.0
2013_TENNESSEE,TENNESSEE,2013,25756.0,78601.0,74401.0,74909.0,65854.0,605311.0,283888.0,993556.0
